CPT,Total_Amount,Probability
87086Rx,0.0,0.8113821138211382
87086Rx,14.97,0.0016260162601626016
87086Rx,37.82,0.0032520325203252032
87086Rx,21.82,0.0024390243902439024
87086Rx,8.89,0.004878048780487805
87086Rx,5.26,0.0008130081300813008
87086Rx,65.62,0.0065040650406504065
87086Rx,19.7,0.0016260162601626016
87086Rx,5.09,0.0016260162601626016
87086Rx,2.3,0.0024390243902439024
87086Rx,36.4,0.00975609756097561
87086Rx,5.01,0.0008130081300813008
87086Rx,9.99,0.0032520325203252032
87086Rx,38.89,0.0032520325203252032
87086Rx,4.0,0.0032520325203252032
87086Rx,0.42,0.0040650406504065045
87086Rx,433.37,0.0032520325203252032
87086Rx,28.23,0.0040650406504065045
87086Rx,1.75,0.0016260162601626016
87086Rx,0.87,0.0024390243902439024
87086Rx,62.13,0.0032520325203252032
87086Rx,7.86,0.0024390243902439024
87086Rx,9.7,0.00975609756097561
87086Rx,9.23,0.0016260162601626016
87086Rx,55.46,0.0032520325203252032
87086Rx,18.03,0.0016260162601626016
87086Rx,28.12,0.0032520325203252032
87086Rx,6.54,0.0008130081300813008
87086Rx,-0.3,0.01056910569105691
87086Rx,14.67,0.0024390243902439024
87086Rx,7.25,0.0024390243902439024
87086Rx,1.8,0.0032520325203252032
87086Rx,-27.0,0.0008130081300813008
87086Rx,3.48,0.0016260162601626016
87086Rx,4.42,0.0024390243902439024
87086Rx,61.35,0.0032520325203252032
87086Rx,40.09,0.0024390243902439024
87086Rx,15.16,0.0016260162601626016
87086Rx,32.53,0.0024390243902439024
87086Rx,5.77,0.0032520325203252032
87086Rx,15.0,0.0008130081300813008
87086Rx,2.83,0.0032520325203252032
87086Rx,0.39,0.0040650406504065045
87086Rx,4.76,0.0040650406504065045
87086Rx,3.98,0.0008130081300813008
87086Rx,0.38,0.0032520325203252032
87086Rx,4.98,0.0008130081300813008
87086Rx,91.72,0.005691056910569106
87086Rx,36.38,0.0032520325203252032
87086Rx,38.76,0.0065040650406504065
87086Rx,1.25,0.004878048780487805
87086Rx,3.39,0.0032520325203252032
87086Rx,5.88,0.0032520325203252032
87086Rx,50.1,0.0008130081300813008
87086Rx,6.29,0.0008130081300813008
8230690Rx,0.0,0.5
8230690Rx,123.93,0.5
Y4400,0.0,1.0
L3360,0.0,1.0
80053QW,31.39,1.0
L4360,199.5,0.00966183574879227
L4360,15.22,0.01932367149758454
L4360,0.0,0.5652173913043478
L4360,287.47,0.01932367149758454
L4360,25.73,0.014492753623188406
L4360,57.56,0.00966183574879227
L4360,217.56,0.014492753623188406
L4360,505.12,0.014492753623188406
L4360,56.96,0.028985507246376812
L4360,41.09,0.004830917874396135
L4360,67.36,0.014492753623188406
L4360,240.9,0.024154589371980676
L4360,230.62,0.01932367149758454
L4360,21.76,0.00966183574879227
L4360,239.81,0.028985507246376812
L4360,375.0,0.024154589371980676
L4360,383.02,0.01932367149758454
L4360,22.83,0.024154589371980676
L4360,355.16,0.00966183574879227
L4360,121.74,0.00966183574879227
L4360,431.3,0.00966183574879227
L4360,282.04,0.01932367149758454
L4360,20.68,0.01932367149758454
L4360,23.97,0.03864734299516908
L4360,414.83,0.01932367149758454
L4360,352.92,0.004830917874396135
L4360,86.05,0.004830917874396135
5099Rx,0.0,1.0
82274Rx,4.11,0.01680672268907563
82274Rx,2510.89,0.0028011204481792717
82274Rx,4.13,0.0014005602240896359
82274Rx,19.7,0.04481792717086835
82274Rx,55.0,0.0028011204481792717
82274Rx,17.99,0.004201680672268907
82274Rx,0.0,0.6260504201680672
82274Rx,30.0,0.0028011204481792717
82274Rx,24.26,0.008403361344537815
82274Rx,15.45,0.0056022408963585435
82274Rx,6.6,0.011204481792717087
82274Rx,25.76,0.0028011204481792717
82274Rx,7.5,0.0070028011204481795
82274Rx,8.72,0.0056022408963585435
82274Rx,175.0,0.0028011204481792717
82274Rx,37.3,0.0056022408963585435
82274Rx,9.71,0.0070028011204481795
82274Rx,15.06,0.0014005602240896359
82274Rx,5.2,0.0014005602240896359
82274Rx,16.36,0.0028011204481792717
82274Rx,3.87,0.008403361344537815
82274Rx,13.12,0.0028011204481792717
82274Rx,16.19,0.004201680672268907
82274Rx,11.7,0.0056022408963585435
82274Rx,4.9,0.0028011204481792717
82274Rx,2.76,0.0070028011204481795
82274Rx,-333.88,0.004201680672268907
82274Rx,1.56,0.0056022408963585435
82274Rx,16.2,0.0014005602240896359
82274Rx,1.54,0.0056022408963585435
82274Rx,90.0,0.0056022408963585435
82274Rx,3.29,0.0056022408963585435
82274Rx,9.7,0.03361344537815126
82274Rx,19.08,0.0028011204481792717
82274Rx,7.73,0.0056022408963585435
82274Rx,3.46,0.0056022408963585435
82274Rx,2885.95,0.0056022408963585435
82274Rx,3.03,0.0056022408963585435
82274Rx,40.3,0.0014005602240896359
82274Rx,141.79,0.0028011204481792717
82274Rx,7.46,0.0056022408963585435
82274Rx,0.4,0.0056022408963585435
82274Rx,103.5,0.0028011204481792717
82274Rx,11.81,0.0028011204481792717
82274Rx,29.0,0.0056022408963585435
82274Rx,0.57,0.0070028011204481795
82274Rx,58.5,0.0028011204481792717
82274Rx,14.6,0.0056022408963585435
82274Rx,6.85,0.0014005602240896359
82274Rx,6.86,0.022408963585434174
82274Rx,0.38,0.0056022408963585435
82274Rx,337.23,0.0070028011204481795
82274Rx,1.28,0.0056022408963585435
82274Rx,2.08,0.0056022408963585435
82274Rx,15.0,0.008403361344537815
82274Rx,23.1,0.0056022408963585435
82274Rx,19.11,0.0028011204481792717
82274Rx,114.4,0.0070028011204481795
82274Rx,9.04,0.0056022408963585435
A4245,0.0,0.9508196721311475
A4245,46.99,0.04918032786885246
72050Rx,20.0,0.07017543859649122
72050Rx,10.0,0.07017543859649122
72050Rx,2.95,0.017543859649122806
72050Rx,0.0,0.7017543859649122
72050Rx,4.8,0.017543859649122806
72050Rx,3.7,0.017543859649122806
72050Rx,7.98,0.03508771929824561
72050Rx,4.84,0.07017543859649122
1000FRx,6.83,0.11320754716981132
1000FRx,48.46,0.05660377358490566
1000FRx,5.6,0.07547169811320754
1000FRx,0.0,0.11320754716981132
1000FRx,0.93,0.11320754716981132
1000FRx,-0.3,0.1509433962264151
1000FRx,8.61,0.1509433962264151
1000FRx,88.96,0.07547169811320754
1000FRx,10.61,0.03773584905660377
1000FRx,9.61,0.11320754716981132
96920,0.0,0.75
96920,256.81,0.0625
96920,525.0,0.1875
J2355Rx,0.0,1.0
84165,744.4,0.02040816326530612
84165,1.5,0.02040816326530612
84165,27.29,0.00510204081632653
84165,382.6,0.02040816326530612
84165,21.0,0.01020408163265306
84165,0.0,0.7806122448979592
84165,1.86,0.01020408163265306
84165,13.44,0.01020408163265306
84165,429.0,0.00510204081632653
84165,2.3,0.02040816326530612
84165,20.83,0.00510204081632653
84165,11.92,0.01020408163265306
84165,195.56,0.015306122448979591
84165,8.37,0.00510204081632653
84165,33.41,0.01020408163265306
84165,80.43,0.015306122448979591
84165,3.9,0.00510204081632653
84165,82.95,0.00510204081632653
84165,126.38,0.01020408163265306
84165,6.41,0.015306122448979591
97140Rx,18.29,0.0002559508574353724
97140Rx,3.74,0.0010238034297414896
97140Rx,157.08,0.0005119017148707448
97140Rx,4.26,0.0002559508574353724
97140Rx,-351.84,0.0002559508574353724
97140Rx,35.6,0.0015357051446122344
97140Rx,7.2,0.0010238034297414896
97140Rx,338.83,0.0015357051446122344
97140Rx,4.38,0.0007678525723061172
97140Rx,0.49,0.0007678525723061172
97140Rx,1.97,0.0010238034297414896
97140Rx,5.67,0.001279754287176862
97140Rx,0.41,0.0030714102892244687
97140Rx,1.17,0.0010238034297414896
97140Rx,10.6,0.0010238034297414896
97140Rx,1.85,0.0010238034297414896
97140Rx,27.91,0.0010238034297414896
97140Rx,44.0,0.0002559508574353724
97140Rx,6.36,0.0005119017148707448
97140Rx,1.01,0.0053749680061428206
97140Rx,265.3,0.0015357051446122344
97140Rx,4.01,0.0002559508574353724
97140Rx,160.01,0.0007678525723061172
97140Rx,221.81,0.0005119017148707448
97140Rx,18.55,0.0010238034297414896
97140Rx,0.53,0.001279754287176862
97140Rx,0.52,0.0010238034297414896
97140Rx,8.64,0.0002559508574353724
97140Rx,8.65,0.0005119017148707448
97140Rx,142.71,0.0002559508574353724
97140Rx,29.24,0.0015357051446122344
97140Rx,45.93,0.0002559508574353724
97140Rx,39.64,0.0002559508574353724
97140Rx,6.6,0.0010238034297414896
97140Rx,13.46,0.0007678525723061172
97140Rx,41.11,0.0015357051446122344
97140Rx,-60.92,0.0002559508574353724
97140Rx,38.13,0.0007678525723061172
97140Rx,2.22,0.0010238034297414896
97140Rx,13.45,0.0010238034297414896
97140Rx,91.59,0.0010238034297414896
97140Rx,4.14,0.0010238034297414896
97140Rx,53.64,0.0010238034297414896
97140Rx,260.14,0.0015357051446122344
97140Rx,3.16,0.001279754287176862
97140Rx,3.17,0.001279754287176862
97140Rx,3.4,0.0010238034297414896
97140Rx,3.44,0.0005119017148707448
97140Rx,17.02,0.0007678525723061172
97140Rx,-13.46,0.0002559508574353724
97140Rx,2.2,0.0005119017148707448
97140Rx,58.39,0.0007678525723061172
97140Rx,8.77,0.0010238034297414896
97140Rx,36.0,0.0010238034297414896
97140Rx,18.41,0.001279754287176862
97140Rx,-67.59,0.0007678525723061172
97140Rx,9.56,0.0007678525723061172
97140Rx,14.67,0.0010238034297414896
97140Rx,199.78,0.0002559508574353724
97140Rx,16.38,0.0010238034297414896
97140Rx,65.44,0.001279754287176862
97140Rx,351.84,0.0002559508574353724
97140Rx,1.73,0.0007678525723061172
97140Rx,4.86,0.001279754287176862
97140Rx,129.77,0.0015357051446122344
97140Rx,-758.9,0.0010238034297414896
97140Rx,-1023.84,0.0007678525723061172
97140Rx,9.23,0.002047606859482979
97140Rx,3.09,0.0007678525723061172
97140Rx,6.78,0.0007678525723061172
97140Rx,10.0,0.008702329152802661
97140Rx,9.28,0.0010238034297414896
97140Rx,3.07,0.0007678525723061172
97140Rx,-8.28,0.0007678525723061172
97140Rx,4.64,0.0007678525723061172
97140Rx,22.05,0.0002559508574353724
97140Rx,1023.84,0.0007678525723061172
97140Rx,59.52,0.0010238034297414896
97140Rx,10.75,0.0010238034297414896
97140Rx,33.89,0.0002559508574353724
97140Rx,-3.35,0.0007678525723061172
97140Rx,2.43,0.0015357051446122344
97140Rx,3.95,0.0010238034297414896
97140Rx,25.6,0.0002559508574353724
97140Rx,0.37,0.004095213718965958
97140Rx,142.97,0.0010238034297414896
97140Rx,45.77,0.0005119017148707448
97140Rx,70.74,0.002047606859482979
97140Rx,11.79,0.0010238034297414896
97140Rx,37.68,0.0017916560020476069
97140Rx,4.91,0.0010238034297414896
97140Rx,60.0,0.002047606859482979
97140Rx,125.0,0.002303557716918352
97140Rx,13.23,0.0005119017148707448
97140Rx,8.53,0.0002559508574353724
97140Rx,8.57,0.002047606859482979
97140Rx,0.8,0.0010238034297414896
97140Rx,11.12,0.0007678525723061172
97140Rx,3.56,0.0015357051446122344
97140Rx,-42.78,0.0005119017148707448
97140Rx,5.26,0.0005119017148707448
97140Rx,82.2,0.0002559508574353724
97140Rx,76.72,0.0010238034297414896
97140Rx,2.51,0.002047606859482979
97140Rx,11.4,0.0010238034297414896
97140Rx,60.92,0.0002559508574353724
97140Rx,21.2,0.0030714102892244687
97140Rx,3.88,0.0007678525723061172
97140Rx,1.53,0.0010238034297414896
97140Rx,8.23,0.0005119017148707448
97140Rx,0.87,0.0015357051446122344
97140Rx,9.5,0.0010238034297414896
97140Rx,9.7,0.0010238034297414896
97140Rx,9.0,0.004607115433836704
97140Rx,5.99,0.0005119017148707448
97140Rx,26.86,0.0015357051446122344
97140Rx,27.31,0.0015357051446122344
97140Rx,111.81,0.0010238034297414896
97140Rx,6.14,0.0007678525723061172
97140Rx,4.43,0.0015357051446122344
97140Rx,4.45,0.0007678525723061172
97140Rx,9.89,0.0007678525723061172
97140Rx,25.66,0.002047606859482979
97140Rx,28.3,0.0005119017148707448
97140Rx,8.28,0.003839262861530586
97140Rx,21.18,0.0005119017148707448
97140Rx,32.75,0.0015357051446122344
97140Rx,28.12,0.004095213718965958
97140Rx,49.34,0.0015357051446122344
97140Rx,2.68,0.0010238034297414896
97140Rx,2.64,0.0007678525723061172
97140Rx,42.78,0.0007678525723061172
97140Rx,31.7,0.0005119017148707448
97140Rx,3.35,0.0005119017148707448
97140Rx,1.45,0.001279754287176862
97140Rx,0.97,0.0010238034297414896
97140Rx,1.5,0.0005119017148707448
97140Rx,1.6,0.001279754287176862
97140Rx,18.05,0.0005119017148707448
97140Rx,0.0,0.7693882774507295
97140Rx,3.1,0.0007678525723061172
97140Rx,1.8,0.0010238034297414896
97140Rx,0.64,0.0017916560020476069
97140Rx,0.65,0.0015357051446122344
97140Rx,0.67,0.0015357051446122344
97140Rx,5.07,0.0002559508574353724
97140Rx,72.91,0.0002559508574353724
97140Rx,59.35,0.0010238034297414896
97140Rx,5.0,0.00947018172510878
97140Rx,5.2,0.0007678525723061172
97140Rx,4.1,0.0015357051446122344
97140Rx,30.0,0.002047606859482979
97140Rx,269.14,0.0010238034297414896
97140Rx,4.51,0.0005119017148707448
97140Rx,67.91,0.0010238034297414896
97140Rx,5.51,0.0007678525723061172
97140Rx,4.9,0.0010238034297414896
97140Rx,11.2,0.0010238034297414896
97140Rx,2.76,0.0010238034297414896
97140Rx,3.21,0.001279754287176862
97140Rx,1.3,0.0010238034297414896
97140Rx,3.26,0.001279754287176862
97140Rx,3.28,0.0015357051446122344
97140Rx,17.43,0.0005119017148707448
97140Rx,-18.05,0.0002559508574353724
97140Rx,3.42,0.0005119017148707448
97140Rx,115.98,0.0002559508574353724
97140Rx,6.21,0.001279754287176862
97140Rx,278.5,0.0007678525723061172
97140Rx,2.98,0.001279754287176862
97140Rx,0.75,0.0030714102892244687
97140Rx,100.0,0.001279754287176862
97140Rx,85.4,0.0002559508574353724
97140Rx,9.61,0.0005119017148707448
97140Rx,4.0,0.001279754287176862
97140Rx,15.0,0.0074225748656258
97140Rx,292.39,0.0030714102892244687
97140Rx,15.4,0.0010238034297414896
97140Rx,15.5,0.0010238034297414896
97140Rx,32.93,0.0005119017148707448
97140Rx,243.58,0.0010238034297414896
97140Rx,75.14,0.001279754287176862
97140Rx,5.8,0.0010238034297414896
97140Rx,64.2,0.002047606859482979
97140Rx,5.86,0.001279754287176862
97140Rx,93.07,0.0010238034297414896
97140Rx,0.25,0.001279754287176862
97140Rx,14.22,0.0007678525723061172
97140Rx,2.05,0.001279754287176862
97140Rx,1.21,0.001279754287176862
97140Rx,1.26,0.0015357051446122344
A9270Rx,0.0,1.0
85652Rx,2.97,0.016304347826086956
85652Rx,2.79,0.043478260869565216
85652Rx,3.56,0.005434782608695652
85652Rx,2.81,0.016304347826086956
85652Rx,18.83,0.005434782608695652
85652Rx,0.01,0.016304347826086956
85652Rx,166.94,0.016304347826086956
85652Rx,8.36,0.021739130434782608
85652Rx,7.0,0.021739130434782608
85652Rx,0.81,0.021739130434782608
85652Rx,7.65,0.005434782608695652
85652Rx,0.76,0.043478260869565216
85652Rx,5.48,0.005434782608695652
85652Rx,0.97,0.021739130434782608
85652Rx,130.51,0.010869565217391304
85652Rx,0.0,0.7282608695652174
54056,18.03,0.3333333333333333
54056,0.0,0.6666666666666666
Q0091,3.53,0.0020639834881320948
Q0091,24.05,0.0030959752321981426
Q0091,0.0,0.9236326109391125
Q0091,30.0,0.006191950464396285
Q0091,87.11,0.0010319917440660474
Q0091,15.63,0.0020639834881320948
Q0091,62.82,0.0041279669762641896
Q0091,6.0,0.0010319917440660474
Q0091,10.0,0.0010319917440660474
Q0091,197.0,0.0010319917440660474
Q0091,0.01,0.0041279669762641896
Q0091,3.24,0.005159958720330237
Q0091,87.49,0.0010319917440660474
Q0091,27.53,0.0041279669762641896
Q0091,15.0,0.0020639834881320948
Q0091,79.33,0.005159958720330237
Q0091,464.15,0.0041279669762641896
Q0091,48.43,0.0030959752321981426
Q0091,0.15,0.0020639834881320948
Q0091,0.35,0.0041279669762641896
Q0091,0.32,0.010319917440660475
Q0091,19.35,0.0010319917440660474
Q0091,60.0,0.008255933952528379
J7030,758.35,0.0061162079510703364
J7030,2110.57,0.0061162079510703364
J7030,1658.41,0.012232415902140673
J7030,149.69,0.012232415902140673
J7030,0.0,0.5382262996941896
J7030,1367.15,0.0030581039755351682
J7030,961.07,0.012232415902140673
J7030,767.14,0.0061162079510703364
J7030,56.59,0.0061162079510703364
J7030,947.88,0.0030581039755351682
J7030,774.21,0.0061162079510703364
J7030,1968.68,0.012232415902140673
J7030,2676.31,0.03058103975535168
J7030,1.57,0.012232415902140673
J7030,75.66,0.01529051987767584
J7030,3985.74,0.009174311926605505
J7030,630.79,0.012232415902140673
J7030,2656.17,0.01529051987767584
J7030,416.41,0.012232415902140673
J7030,769.0,0.024464831804281346
J7030,617.02,0.0030581039755351682
J7030,2065.18,0.012232415902140673
J7030,1432.99,0.009174311926605505
J7030,680.2,0.0061162079510703364
J7030,1250.52,0.01529051987767584
J7030,141.78,0.01529051987767584
J7030,587.51,0.0030581039755351682
J7030,29.7,0.009174311926605505
J7030,43.31,0.012232415902140673
J7030,350.36,0.009174311926605505
J7030,182.93,0.009174311926605505
J7030,387.06,0.012232415902140673
J7030,1592.51,0.0030581039755351682
J7030,142.72,0.012232415902140673
J7030,762.18,0.0061162079510703364
J7030,497.46,0.0030581039755351682
J7030,204.28,0.0061162079510703364
J7030,66.76,0.01529051987767584
J7030,314.55,0.009174311926605505
J7030,119.77,0.024464831804281346
J7030,918.28,0.012232415902140673
J7030,377.85,0.01529051987767584
J7030,95.36,0.012232415902140673
J7030,235.81,0.009174311926605505
33241,0.0,1.0
87621Rx,6.08,0.00411522633744856
87621Rx,14.76,0.00411522633744856
87621Rx,2.26,0.00411522633744856
87621Rx,4.14,0.00411522633744856
87621Rx,27.61,0.00411522633744856
87621Rx,0.0,0.8065843621399177
87621Rx,6.05,0.00102880658436214
87621Rx,103.31,0.00411522633744856
87621Rx,5.09,0.00102880658436214
87621Rx,14.36,0.00102880658436214
87621Rx,5.21,0.00411522633744856
87621Rx,25.24,0.00411522633744856
87621Rx,18.45,0.00102880658436214
87621Rx,111.81,0.0030864197530864196
87621Rx,21.45,0.00102880658436214
87621Rx,5.0,0.00205761316872428
87621Rx,19.63,0.00411522633744856
87621Rx,4.3,0.00823045267489712
87621Rx,72.12,0.0051440329218107
87621Rx,8.8,0.00411522633744856
87621Rx,260.5,0.0030864197530864196
87621Rx,56.05,0.00411522633744856
87621Rx,85.38,0.00102880658436214
87621Rx,82.76,0.0030864197530864196
87621Rx,3.26,0.00102880658436214
87621Rx,-5.21,0.00823045267489712
87621Rx,14.09,0.00411522633744856
87621Rx,80.65,0.00411522633744856
87621Rx,63.87,0.00411522633744856
87621Rx,4.04,0.00823045267489712
87621Rx,3.08,0.00411522633744856
87621Rx,7.29,0.00205761316872428
87621Rx,25.84,0.00102880658436214
87621Rx,9.49,0.0030864197530864196
87621Rx,150.0,0.00102880658436214
87621Rx,3.0,0.012345679012345678
87621Rx,3.62,0.0030864197530864196
87621Rx,44.51,0.00411522633744856
87621Rx,47.47,0.0030864197530864196
87621Rx,62.96,0.00102880658436214
87621Rx,-187.61,0.0030864197530864196
87621Rx,1.87,0.00205761316872428
87621Rx,1.86,0.00411522633744856
87621Rx,-3.0,0.00823045267489712
87621Rx,11.73,0.00411522633744856
87621Rx,3.96,0.00411522633744856
87621Rx,-85.38,0.00102880658436214
87621Rx,4.82,0.00102880658436214
87621Rx,22.69,0.0030864197530864196
87621Rx,17.37,0.0051440329218107
87621Rx,-80.65,0.00411522633744856
87621Rx,10.84,0.00102880658436214
87621Rx,151.78,0.0030864197530864196
87621Rx,32.2,0.00411522633744856
87621Rx,112.53,0.00411522633744856
33249,0.0,0.8888888888888888
33249,397.93,0.1111111111111111
V2781Rx,208.64,0.03278688524590164
V2781Rx,104.95,0.06557377049180328
V2781Rx,-70.31,0.03278688524590164
V2781Rx,0.0,0.639344262295082
V2781Rx,13.52,0.03278688524590164
V2781Rx,-241.71,0.06557377049180328
V2781Rx,70.31,0.03278688524590164
V2781Rx,241.71,0.06557377049180328
V2781Rx,-208.64,0.03278688524590164
0014F,0.0,1.0
26115,0.0,1.0
99385Rx,25.0,0.002652519893899204
99385Rx,4.04,0.004420866489832007
