From_CPT,To_CPT,Probability
Before1972_90472,Before1972_99392,0.038461538461538464
Before1972_90472,Before1972_90474,0.038461538461538464
Before1972_90472,Before1972_90734,0.038461538461538464
Before1972_90472,Before1972_99394,0.038461538461538464
Before1972_90472,Before1972_36415,0.07692307692307693
Before1972_90472,Before1972_90649,0.038461538461538464
Before1972_90472,Before1972_90658,0.07692307692307693
After1972_87207,After1972_87798,1.0
After1972_83520,After1972_83700,0.2
After1972_83520,After1972_83970,0.4
After1972_83520,After1972_95811,0.2
After1972_83520,After1972_83520Rx,0.2
After1972_E0676,After1972_Y3060,1.0
After1972_E0675,After1972_Y4900,1.0
Before1972_49320,Before1972_55520,1.0
After1972_E0673,After1972_E0675,0.25
After1972_E0673,After1972_E0673,0.25
After1972_E0673,After1972_01480,0.25
After1972_E0673,After1972_88305,0.25
After1972_1000F,After1972_36415,0.5
After1972_1000F,After1972_1036F,0.5
Before1972_64415,Before1972_01630,0.3333333333333333
Before1972_64415,Before1972_~,0.3333333333333333
Before1972_64415,Before1972_29807,0.3333333333333333
After1972_72050Rx,After1972_72040,0.16666666666666666
After1972_72050Rx,After1972_72050Rx,0.8333333333333334
Before1972_94761,Before1972_85730,1.0
Before1972_94760,Before1972_80061,0.05555555555555555
Before1972_94760,Before1972_99173,0.05555555555555555
Before1972_94760,Before1972_99214,0.2222222222222222
Before1972_94760,Before1972_94760Rx,0.2222222222222222
Before1972_94760,Before1972_99053,0.05555555555555555
Before1972_94760,Before1972_99204,0.05555555555555555
Before1972_94760,Before1972_U250,0.05555555555555555
Before1972_94760,Before1972_09935,0.05555555555555555
Before1972_94760,Before1972_99051,0.1111111111111111
Before1972_94760,Before1972_99213,0.1111111111111111
After1972_82247,After1972_84075,0.25
After1972_82247,After1972_99214,0.25
After1972_82247,After1972_82150,0.25
After1972_82247,After1972_84443,0.25
After1972_49320,After1972_81002,1.0
After1972_76816Rx,END_STATE,0.125
After1972_76816Rx,After1972_76816Rx,0.875
After1972_73620,After1972_73620,0.4
After1972_73620,After1972_73560,0.1
After1972_73620,After1972_20550,0.1
After1972_73620,After1972_73610,0.2
After1972_73620,After1972_73620Rx,0.2
Before1972_A6448,Before1972_99214,1.0
Before1972_A6449,Before1972_L3260,0.5
Before1972_A6449,Before1972_99396,0.5
Before1972_74415,Before1972_Y3200,1.0
After1972_U250,After1972_U636,0.012345679012345678
After1972_U250,After1972_U278,0.012345679012345678
After1972_U250,END_STATE,0.012345679012345678
After1972_U250,After1972_96375,0.012345679012345678
After1972_U250,After1972_U270,0.04938271604938271
After1972_U250,After1972_99284,0.012345679012345678
After1972_U250,After1972_U250,0.6172839506172839
After1972_U250,After1972_78452,0.012345679012345678
After1972_U250,After1972_U451,0.012345679012345678
After1972_U250,After1972_U258,0.04938271604938271
After1972_U250,After1972_U259,0.012345679012345678
After1972_U250,After1972_J1580,0.012345679012345678
After1972_U250,After1972_99213,0.012345679012345678
After1972_U250,After1972_86580,0.012345679012345678
After1972_U250,After1972_96365,0.012345679012345678
After1972_U250,After1972_29888,0.012345679012345678
After1972_U250,After1972_80053,0.012345679012345678
After1972_U250,After1972_U370,0.012345679012345678
After1972_U250,After1972_U221,0.012345679012345678
After1972_U250,After1972_U250Rx,0.06172839506172839
After1972_U250,After1972_J2250,0.012345679012345678
After1972_U250,After1972_U981,0.012345679012345678
Before1972_25151,Before1972_Y3600,1.0
After1972_96374,After1972_U636,0.1
After1972_96374,After1972_J2405,0.1
After1972_96374,After1972_96374Rx,0.1
After1972_96374,After1972_99284,0.1
After1972_96374,After1972_J3010,0.1
After1972_96374,After1972_73030,0.1
After1972_96374,After1972_96375,0.1
After1972_96374,After1972_81015,0.1
After1972_96374,After1972_76830,0.1
After1972_96374,After1972_96372,0.1
After1972_96375,After1972_93005,0.1111111111111111
After1972_96375,After1972_93010,0.1111111111111111
After1972_96375,After1972_82565,0.1111111111111111
After1972_96375,After1972_J2405,0.1111111111111111
After1972_96375,After1972_84484,0.1111111111111111
After1972_96375,After1972_81001,0.1111111111111111
After1972_96375,After1972_96374,0.1111111111111111
After1972_96375,After1972_96376,0.1111111111111111
After1972_96375,After1972_99284,0.1111111111111111
After1972_96376,After1972_96375,0.3333333333333333
After1972_96376,After1972_99284,0.3333333333333333
After1972_96376,After1972_96376Rx,0.3333333333333333
After1972_96372,After1972_99202,0.00847457627118644
After1972_96372,After1972_90658,0.00847457627118644
After1972_96372,After1972_S9088,0.00847457627118644
After1972_96372,After1972_36415,0.00847457627118644
After1972_96372,After1972_J1055,0.025423728813559324
After1972_96372,After1972_J1050,0.05084745762711865
After1972_96372,After1972_J2550,0.00847457627118644
After1972_96372,After1972_J1885,0.00847457627118644
After1972_96372,After1972_96372,0.00847457627118644
After1972_96372,After1972_J0558,0.00847457627118644
After1972_96372,After1972_J3301,0.0847457627118644
After1972_96372,After1972_J0696,0.025423728813559324
After1972_96372,After1972_80048,0.00847457627118644
After1972_96372,After1972_98940,0.00847457627118644
After1972_96372,After1972_Q2038,0.00847457627118644
After1972_96372,After1972_74150,0.00847457627118644
After1972_96372,After1972_90806,0.01694915254237288
After1972_96372,After1972_99214,0.11864406779661017
After1972_96372,After1972_99212,0.01694915254237288
After1972_96372,After1972_99213,0.0847457627118644
After1972_96372,After1972_86580,0.01694915254237288
After1972_96372,After1972_99211,0.00847457627118644
After1972_96372,After1972_94640,0.00847457627118644
After1972_96372,After1972_96372Rx,0.11016949152542373
After1972_96372,After1972_J1100,0.025423728813559324
After1972_96372,After1972_82948,0.00847457627118644
After1972_96372,After1972_J1040,0.025423728813559324
After1972_96372,After1972_99394,0.00847457627118644
After1972_96372,After1972_J2930,0.025423728813559324
After1972_96372,After1972_99051,0.00847457627118644
After1972_96372,After1972_J1080,0.05084745762711865
After1972_96372,After1972_92015,0.00847457627118644
After1972_96372,After1972_J2405,0.00847457627118644
After1972_96372,After1972_84439,0.00847457627118644
After1972_96372,After1972_87880,0.00847457627118644
After1972_96372,After1972_58558,0.00847457627118644
After1972_96372,After1972_99243,0.00847457627118644
After1972_96372,After1972_J3420,0.1271186440677966
Before1972_Y999,Before1972_Y999,0.5
Before1972_Y999,Before1972_N999,0.16666666666666666
Before1972_Y999,Before1972_N000,0.08333333333333333
Before1972_Y999,Before1972_Y999Rx,0.25
Before1972_80053Rx,Before1972_80053Rx,0.6666666666666666
Before1972_80053Rx,Before1972_99214,0.05555555555555555
Before1972_80053Rx,Before1972_99213,0.05555555555555555
Before1972_80053Rx,Before1972_83735,0.05555555555555555
Before1972_80053Rx,END_STATE,0.05555555555555555
Before1972_80053Rx,Before1972_36415,0.05555555555555555
Before1972_80053Rx,Before1972_93010,0.05555555555555555
After1972_D0230Rx,After1972_D0230Rx,0.9629629629629629
After1972_D0230Rx,Before1972_90460,0.037037037037037035
After1972_99232,After1972_93016,0.125
After1972_99232,After1972_99232,0.125
After1972_99232,After1972_99221,0.125
After1972_99232,After1972_99238,0.125
After1972_99232,After1972_80048,0.125
After1972_99232,After1972_99253,0.125
After1972_99232,After1972_99232Rx,0.125
After1972_99232,After1972_99223,0.125
